time,roll,pitch,yaw
7.620000,90.000000,-54.966969,0.000000
7.640000,90.000000,-54.980847,0.000000
7.660000,90.000000,-54.994610,0.000000
7.680000,90.000000,-55.008260,0.000000
7.700000,90.000000,-55.021797,0.000000
7.720000,90.000000,-55.035221,0.000000
7.740000,90.000000,-55.048534,0.000000
7.760000,90.000000,-55.061734,0.000000
7.780000,90.000000,-55.074824,0.000000
7.800000,90.000000,-55.087803,0.000000
7.820000,90.000000,-55.100672,0.000000
7.840000,90.000000,-55.113432,0.000000
7.860000,90.000000,-55.126083,0.000000
7.880000,90.000000,-55.138625,0.000000
7.900000,90.000000,-55.151059,0.000000
7.920000,90.000000,-55.163386,0.000000
7.940000,90.000000,-55.175606,0.000000
7.960000,90.000000,-55.187719,0.000000
7.980000,90.000000,-55.199726,0.000000
8.000000,90.000000,-55.211627,0.000000
8.020000,90.000000,-55.223424,0.000000
8.040000,90.000000,-55.235116,0.000000
8.060000,90.000000,-55.246703,0.000000
8.080000,90.000000,-55.258187,0.000000
8.100000,90.000000,-55.269568,0.000000
8.120000,90.000000,-55.280846,0.000000
8.140000,90.000000,-55.292021,0.000000
8.160000,90.000000,-55.303095,0.000000
8.180000,90.000000,-55.314068,0.000000
8.200000,90.000000,-55.324939,0.000000
8.220000,90.000000,-55.335710,0.000000
8.240000,90.000000,-55.346381,0.000000
8.260000,90.000000,-55.356952,0.000000
8.280000,90.000000,-55.367424,0.000000
8.300000,90.000000,-55.377797,0.000000
8.320000,90.000000,-55.388072,0.000000
8.340000,90.000000,-55.398249,0.000000
8.360000,90.000000,-55.408329,0.000000
8.380000,90.000000,-55.418311,0.000000
8.400000,90.000000,-55.428197,0.000000
8.420000,90.000000,-55.437987,0.000000
8.440000,90.000000,-55.447680,0.000000
8.460000,90.000000,-55.457279,0.000000
8.480000,90.000000,-55.466782,0.000000
8.500000,90.000000,-55.476191,0.000000
8.520000,90.000000,-55.485506,0.000000
8.540000,90.000000,-55.494727,0.000000
8.560000,90.000000,-55.503855,0.000000
8.580000,90.000000,-55.512889,0.000000
8.600000,90.000000,-55.521832,0.000000
8.620000,90.000000,-55.530681,0.000000
8.640000,90.000000,-55.539440,0.000000
8.660000,90.000000,-55.548106,0.000000
8.680000,90.000000,-55.556682,0.000000
8.700000,90.000000,-55.565168,0.000000
8.720000,90.000000,-55.573562,0.000000
8.740000,90.000000,-55.581868,0.000000
8.760000,90.000000,-55.590083,0.000000
8.780000,90.000000,-55.598210,0.000000
8.800000,90.000000,-55.606248,0.000000
8.820000,90.000000,-55.614197,0.000000
8.840000,90.000000,-55.622059,0.000000
8.860000,90.000000,-55.629832,0.000000
8.880000,90.000000,-55.637519,0.000000
8.900000,90.000000,-55.645119,0.000000
8.920000,90.000000,-55.652632,0.000000
8.940000,90.000000,-55.660059,0.000000
8.960000,90.000000,-55.667400,0.000000
8.980000,90.000000,-55.674656,0.000000
9.000000,90.000000,-55.681826,0.000000
9.020000,90.000000,-55.688912,0.000000
9.040000,90.000000,-55.695914,0.000000
9.060000,90.000000,-55.702831,0.000000
9.080000,90.000000,-55.709665,0.000000
9.100000,90.000000,-55.716415,0.000000
9.120000,90.000000,-55.723082,0.000000
9.140000,90.000000,-55.729667,0.000000
9.160000,90.000000,-55.736169,0.000000
9.180000,90.000000,-55.742589,0.000000
9.200000,90.000000,-55.748927,0.000000
9.220000,90.000000,-55.755184,0.000000
9.240000,90.000000,-55.761360,0.000000
9.260000,90.000000,-55.767455,0.000000
9.280000,90.000000,-55.773470,0.000000
9.300000,90.000000,-55.779405,0.000000
9.320000,90.000000,-55.785260,0.000000
9.340000,90.000000,-55.791036,0.000000
9.360000,90.000000,-55.796732,0.000000
9.380000,90.000000,-55.802350,0.000000
9.400000,90.000000,-55.807889,0.000000
9.420000,90.000000,-55.813351,0.000000
9.440000,90.000000,-55.818734,0.000000
9.460000,90.000000,-55.824040,0.000000
9.480000,90.000000,-55.829268,0.000000
9.500000,90.000000,-55.834420,0.000000
9.520000,90.000000,-55.839494,0.000000
9.540000,90.000000,-55.844493,0.000000
9.560000,90.000000,-55.849416,0.000000
9.580000,90.000000,-55.854262,0.000000
9.600000,90.000000,-55.859034,0.000000
9.620000,90.000000,-55.863730,0.000000
9.640000,90.000000,-55.868351,0.000000
9.660000,90.000000,-55.872898,0.000000
9.680000,90.000000,-55.877371,0.000000
9.700000,90.000000,-55.881770,0.000000
9.720000,90.000000,-55.886095,0.000000
9.740000,90.000000,-55.890346,0.000000
9.760000,90.000000,-55.894525,0.000000
9.780000,90.000000,-55.898630,0.000000
9.800000,90.000000,-55.902663,0.000000
9.820000,90.000000,-55.906624,0.000000
9.840000,90.000000,-55.910513,0.000000
9.860000,90.000000,-55.914330,0.000000
9.880000,90.000000,-55.918076,0.000000
9.900000,90.000000,-55.921751,0.000000
9.920000,90.000000,-55.925354,0.000000
9.940000,90.000000,-55.928887,0.000000
9.960000,90.000000,-55.932350,0.000000
9.980000,90.000000,-55.935743,0.000000
10.000000,90.000000,-55.939066,0.000000
10.020000,90.000000,-55.942319,0.000000
10.040000,90.000000,-55.945503,0.000000
10.060000,90.000000,-55.948618,0.000000
10.080000,90.000000,-55.951664,0.000000
10.100000,90.000000,-55.954642,0.000000
10.120000,90.000000,-55.957551,0.000000
10.140000,90.000000,-55.960393,0.000000
10.160000,90.000000,-55.963167,0.000000
10.180000,90.000000,-55.965873,0.000000
10.200000,90.000000,-55.968512,0.000000
10.220000,90.000000,-55.971084,0.000000
10.240000,90.000000,-55.973590,0.000000
10.260000,90.000000,-55.976029,0.000000
10.280000,90.000000,-55.978402,0.000000
10.300000,90.000000,-55.980708,0.000000
10.320000,90.000000,-55.982949,0.000000
10.340000,90.000000,-55.985125,0.000000
10.360000,90.000000,-55.987235,0.000000
10.380000,90.000000,-55.989281,0.000000
10.400000,90.000000,-55.991261,0.000000
10.420000,90.000000,-55.993177,0.000000
10.440000,90.000000,-55.995029,0.000000
10.460000,90.000000,-55.996817,0.000000
10.480000,90.000000,-55.998540,0.000000
10.500000,90.000000,-56.000201,0.000000
10.520000,90.000000,-56.001798,0.000000
10.540000,90.000000,-56.003332,0.000000
10.560000,90.000000,-56.004803,0.000000
10.580000,90.000000,-56.006211,0.000000
10.600000,90.000000,-56.007557,0.000000
10.620000,90.000000,-56.008840,0.000000
10.640000,90.000000,-56.010062,0.000000
10.660000,90.000000,-56.011222,0.000000
10.680000,90.000000,-56.012320,0.000000
10.700000,90.000000,-56.013358,0.000000
10.720000,90.000000,-56.014334,0.000000
10.740000,90.000000,-56.015249,0.000000
10.760000,90.000000,-56.016103,0.000000
10.780000,90.000000,-56.016897,0.000000
10.800000,90.000000,-56.017631,0.000000
10.820000,90.000000,-56.018305,0.000000
10.840000,90.000000,-56.018919,0.000000
10.860000,90.000000,-56.019474,0.000000
10.880000,90.000000,-56.019969,0.000000
10.900000,90.000000,-56.020405,0.000000
10.920000,90.000000,-56.020782,0.000000
10.940000,90.000000,-56.021100,0.000000
10.960000,90.000000,-56.021360,0.000000
10.980000,90.000000,-56.021562,0.000000
11.000000,90.000000,-56.021705,0.000000
11.020000,90.000000,-56.021791,0.000000
11.040000,90.000000,-56.021818,0.000000
11.060000,90.000000,-56.021789,0.000000
11.080000,90.000000,-56.021702,0.000000
11.100000,90.000000,-56.021558,0.000000
11.120000,90.000000,-56.021357,0.000000
11.140000,90.000000,-56.021099,0.000000
11.160000,90.000000,-56.020785,0.000000
11.180000,90.000000,-56.020414,0.000000
11.200000,90.000000,-56.019988,0.000000
11.220000,90.000000,-56.019505,0.000000
11.240000,90.000000,-56.018967,0.000000
11.260000,90.000000,-56.018373,0.000000
11.280000,90.000000,-56.017724,0.000000
11.300000,90.000000,-56.017020,0.000000
11.320000,90.000000,-56.016261,0.000000
11.340000,90.000000,-56.015447,0.000000
11.360000,90.000000,-56.014578,0.000000
11.380000,90.000000,-56.013655,0.000000
11.400000,90.000000,-56.012678,0.000000
11.420000,90.000000,-56.011647,0.000000
11.440000,90.000000,-56.010562,0.000000
11.460000,90.000000,-56.009423,0.000000
11.480000,90.000000,-56.008231,0.000000
11.500000,90.000000,-56.006986,0.000000
11.520000,90.000000,-56.005687,0.000000
11.540000,90.000000,-56.004336,0.000000
11.560000,90.000000,-56.002931,0.000000
11.580000,90.000000,-56.001475,0.000000
11.600000,90.000000,-55.999965,0.000000
11.620000,90.000000,-55.998404,0.000000
11.640000,90.000000,-55.996790,0.000000
11.660000,90.000000,-55.995125,0.000000
11.680000,90.000000,-55.993408,0.000000
11.700000,90.000000,-55.991640,0.000000
11.720000,90.000000,-55.989820,0.000000
11.740000,90.000000,-55.987949,0.000000
11.760000,90.000000,-55.986027,0.000000
11.780000,90.000000,-55.984054,0.000000
11.800000,90.000000,-55.982030,0.000000
11.820000,90.000000,-55.979956,0.000000
11.840000,90.000000,-55.977831,0.000000
11.860000,90.000000,-55.975657,0.000000
11.880000,90.000000,-55.973432,0.000000
11.900000,90.000000,-55.971158,0.000000
11.920000,90.000000,-55.968834,0.000000
11.940000,90.000000,-55.966460,0.000000
11.960000,90.000000,-55.964037,0.000000
11.980000,90.000000,-55.961565,0.000000
12.000000,90.000000,-55.959043,0.000000
12.020000,90.000000,-55.956473,0.000000
12.040000,90.000000,-55.953854,0.000000
